database,query_id,round_num,start_time,end_time,elapsed_ms,row_count,result_hash,success,error_message
PostgreSQL,q5,3,2026-08-04T04:06:10.950+00:00,2026-08-04T04:06:10.988+00:00,36.87,5,92e68b5940711975eadfef9cebcb6626c1b529a23731481d64f34508cc256489,True,
PostgreSQL,q21,3,2026-08-04T04:06:10.988+00:00,2026-08-04T04:06:11.065+00:00,76.86,47,86efdec346cfebe32bacff5819615897f64fddcba4af9d82f5de544798cd2962,True,
PostgreSQL,q15,3,2026-08-04T04:06:11.066+00:00,2026-08-04T04:06:11.085+00:00,18.83,1,2696a2b1087e0db9ee3147b7dd4aa013894d005203cbc28cee3b704d7daded4a,True,
PostgreSQL,q8,3,2026-08-04T04:06:11.085+00:00,2026-08-04T04:06:11.134+00:00,48.88,2,c60f2018a2cde9154f10ae17f3359590459867a81d2726859d9d85bad7e23aff,True,
PostgreSQL,q2,3,2026-08-04T04:06:11.135+00:00,2026-08-04T04:06:11.164+00:00,28.89,44,d7c945bcad8db1ca27d3ba6d14645d189d8cbf2e2ceac247d95e4cdc8f5ed661,True,
PostgreSQL,q1,3,2026-08-04T04:06:11.164+00:00,2026-08-04T04:06:11.388+00:00,222.78,4,4a63e850889beb8075f235a4ed15f79e0d08baf28d73d388c6b16b0106ddefe7,True,
PostgreSQL,q11,3,2026-08-04T04:06:11.388+00:00,2026-08-04T04:06:11.419+00:00,24.33,2541,3db7d53827190857328a4fdc4d52c9fa4bf0a5716ac267623c1e7ef6459a4373,True,
PostgreSQL,q10,3,2026-08-04T04:06:11.419+00:00,2026-08-04T04:06:11.485+00:00,65.27,20,77da45dd0218922612cd92c6f16e238b4184b43e42c5a0d1a3c37503d4954092,True,
PostgreSQL,q3,3,2026-08-04T04:06:11.485+00:00,2026-08-04T04:06:11.547+00:00,61.07,10,488b5292812c953c6be9763511c856b3e10b11829deb30c1bb1f505ba568402b,True,
PostgreSQL,q22,3,2026-08-04T04:06:11.547+00:00,2026-08-04T04:06:11.566+00:00,17.96,7,fdfb6921ca2a1f59f2b8b250a64d637c968d0f223b7ec6c5e4560f860a53180c,True,
PostgreSQL,q16,3,2026-08-04T04:06:11.566+00:00,2026-08-04T04:06:11.620+00:00,45.54,2762,9681ce56918cd7141173026d87c26c9fd87afc62c46b45a2dbc5be1ef159a9b1,True,
PostgreSQL,q14,3,2026-08-04T04:06:11.620+00:00,2026-08-04T04:06:11.640+00:00,19.59,1,cc146f704c1fe2fd031ef46c782a668650161668ef04b4cb6850fe029f576d66,True,
PostgreSQL,q9,3,2026-08-04T04:06:11.641+00:00,2026-08-04T04:06:11.817+00:00,172.66,175,ebb16612aaba53a9a6d425d973c561e5dd7a1b70c4f32ba19680835f9bb7f5f2,True,
PostgreSQL,q14,4,2026-08-04T04:06:11.818+00:00,2026-08-04T04:06:11.838+00:00,19.81,1,cc146f704c1fe2fd031ef46c782a668650161668ef04b4cb6850fe029f576d66,True,
PostgreSQL,q16,4,2026-08-04T04:06:11.838+00:00,2026-08-04T04:06:11.889+00:00,42.87,2762,9681ce56918cd7141173026d87c26c9fd87afc62c46b45a2dbc5be1ef159a9b1,True,
PostgreSQL,q4,4,2026-08-04T04:06:11.889+00:00,2026-08-04T04:06:11.928+00:00,38.16,5,607206b8c5dc00a59ce05f563a151cd1cf956663ca50fa4d396ccb61b6a3503c,True,
PostgreSQL,q22,4,2026-08-04T04:06:11.928+00:00,2026-08-04T04:06:11.944+00:00,15.33,7,fdfb6921ca2a1f59f2b8b250a64d637c968d0f223b7ec6c5e4560f860a53180c,True,
PostgreSQL,q15,4,2026-08-04T04:06:11.944+00:00,2026-08-04T04:06:11.972+00:00,27.38,1,2696a2b1087e0db9ee3147b7dd4aa013894d005203cbc28cee3b704d7daded4a,True,
PostgreSQL,q18,4,2026-08-04T04:06:11.972+00:00,2026-08-04T04:06:12.179+00:00,206.68,5,a453ae8127ad1700722b5a8ff363bc7b3632bb2fa0490cdc74eddcdf156ec65a,True,
PostgreSQL,q7,4,2026-08-04T04:06:12.180+00:00,2026-08-04T04:06:12.234+00:00,53.03,4,6716e14755d4f5d95a6646ea58876b2b4239017cb84cf14b281ca4bdea3a394b,True,
PostgreSQL,q11,4,2026-08-04T04:06:12.234+00:00,2026-08-04T04:06:12.271+00:00,29.73,2541,3db7d53827190857328a4fdc4d52c9fa4bf0a5716ac267623c1e7ef6459a4373,True,
PostgreSQL,q6,4,2026-08-04T04:06:12.271+00:00,2026-08-04T04:06:12.319+00:00,47.79,1,2cdce46c156af217b6a76401d58b94624f8493520129e4b1e90830abc0643712,True,
PostgreSQL,q20,4,2026-08-04T04:06:12.320+00:00,2026-08-04T04:06:12.336+00:00,13.38,9,103b073204ade8735df56b98bd5f8d4bcc5117a308cea568948ab9c1ae73f66b,True,
PostgreSQL,q12,4,2026-08-04T04:06:12.336+00:00,2026-08-04T04:06:12.425+00:00,88.84,2,eff0114ecfe105cd72843038cb84bcc3fac7bf1f70ec22e5b279e9bc5f49021c,True,
PostgreSQL,q1,4,2026-08-04T04:06:12.426+00:00,2026-08-04T04:06:12.650+00:00,223.76,4,4a63e850889beb8075f235a4ed15f79e0d08baf28d73d388c6b16b0106ddefe7,True,
PostgreSQL,q21,4,2026-08-04T04:06:12.650+00:00,2026-08-04T04:06:12.728+00:00,76.95,47,86efdec346cfebe32bacff5819615897f64fddcba4af9d82f5de544798cd2962,True,
PostgreSQL,q9,4,2026-08-04T04:06:12.729+00:00,2026-08-04T04:06:12.920+00:00,190.5,175,ebb16612aaba53a9a6d425d973c561e5dd7a1b70c4f32ba19680835f9bb7f5f2,True,
PostgreSQL,q10,4,2026-08-04T04:06:12.920+00:00,2026-08-04T04:06:12.981+00:00,57.51,20,77da45dd0218922612cd92c6f16e238b4184b43e42c5a0d1a3c37503d4954092,True,
PostgreSQL,q5,4,2026-08-04T04:06:12.982+00:00,2026-08-04T04:06:13.020+00:00,37.36,5,92e68b5940711975eadfef9cebcb6626c1b529a23731481d64f34508cc256489,True,
PostgreSQL,q17,4,2026-08-04T04:06:13.021+00:00,2026-08-04T04:06:13.095+00:00,73.77,1,9a3d1f3f694155da1dc0635e8777f636e07f15f895916bc0328a0fdce877187f,True,
PostgreSQL,q8,4,2026-08-04T04:06:13.095+00:00,2026-08-04T04:06:13.145+00:00,49.43,2,c60f2018a2cde9154f10ae17f3359590459867a81d2726859d9d85bad7e23aff,True,
PostgreSQL,q19,4,2026-08-04T04:06:13.145+00:00,2026-08-04T04:06:13.153+00:00,7.23,1,3e9305f88a3aef222e9d019af6a2e6f40303e9c9bf11a50d1562324a2d9f9e87,True,
PostgreSQL,q2,4,2026-08-04T04:06:13.153+00:00,2026-08-04T04:06:13.180+00:00,26.26,44,d7c945bcad8db1ca27d3ba6d14645d189d8cbf2e2ceac247d95e4cdc8f5ed661,True,
PostgreSQL,q13,4,2026-08-04T04:06:13.180+00:00,2026-08-04T04:06:13.264+00:00,83.83,37,42bb5b9d31ec606514a576fd0407ed6d51e63e11a1e1ea05c6039d89c29e8ee2,True,
PostgreSQL,q3,4,2026-08-04T04:06:13.265+00:00,2026-08-04T04:06:13.333+00:00,67.45,10,488b5292812c953c6be9763511c856b3e10b11829deb30c1bb1f505ba568402b,True,
PostgreSQL,q5,5,2026-08-04T04:06:13.333+00:00,2026-08-04T04:06:13.370+00:00,37.03,5,92e68b5940711975eadfef9cebcb6626c1b529a23731481d64f34508cc256489,True,
PostgreSQL,q6,5,2026-08-04T04:06:13.370+00:00,2026-08-04T04:06:13.414+00:00,43.3,1,2cdce46c156af217b6a76401d58b94624f8493520129e4b1e90830abc0643712,True,
PostgreSQL,q8,5,2026-08-04T04:06:13.415+00:00,2026-08-04T04:06:13.468+00:00,52.55,2,c60f2018a2cde9154f10ae17f3359590459867a81d2726859d9d85bad7e23aff,True,
PostgreSQL,q22,5,2026-08-04T04:06:13.468+00:00,2026-08-04T04:06:13.489+00:00,17.42,7,fdfb6921ca2a1f59f2b8b250a64d637c968d0f223b7ec6c5e4560f860a53180c,True,
PostgreSQL,q4,5,2026-08-04T04:06:13.489+00:00,2026-08-04T04:06:13.525+00:00,35.0,5,607206b8c5dc00a59ce05f563a151cd1cf956663ca50fa4d396ccb61b6a3503c,True,
PostgreSQL,q21,5,2026-08-04T04:06:13.525+00:00,2026-08-04T04:06:13.599+00:00,73.69,47,86efdec346cfebe32bacff5819615897f64fddcba4af9d82f5de544798cd2962,True,
PostgreSQL,q19,5,2026-08-04T04:06:13.599+00:00,2026-08-04T04:06:13.609+00:00,9.63,1,3e9305f88a3aef222e9d019af6a2e6f40303e9c9bf11a50d1562324a2d9f9e87,True,
PostgreSQL,q2,5,2026-08-04T04:06:13.609+00:00,2026-08-04T04:06:13.635+00:00,25.16,44,d7c945bcad8db1ca27d3ba6d14645d189d8cbf2e2ceac247d95e4cdc8f5ed661,True,
PostgreSQL,q17,5,2026-08-04T04:06:13.635+00:00,2026-08-04T04:06:13.712+00:00,75.97,1,9a3d1f3f694155da1dc0635e8777f636e07f15f895916bc0328a0fdce877187f,True,
PostgreSQL,q13,5,2026-08-04T04:06:13.712+00:00,2026-08-04T04:06:13.792+00:00,79.9,37,42bb5b9d31ec606514a576fd0407ed6d51e63e11a1e1ea05c6039d89c29e8ee2,True,
PostgreSQL,q1,5,2026-08-04T04:06:13.793+00:00,2026-08-04T04:06:14.023+00:00,229.87,4,4a63e850889beb8075f235a4ed15f79e0d08baf28d73d388c6b16b0106ddefe7,True,
PostgreSQL,q10,5,2026-08-04T04:06:14.023+00:00,2026-08-04T04:06:14.084+00:00,59.86,20,77da45dd0218922612cd92c6f16e238b4184b43e42c5a0d1a3c37503d4954092,True,
PostgreSQL,q20,5,2026-08-04T04:06:14.084+00:00,2026-08-04T04:06:14.099+00:00,14.5,9,103b073204ade8735df56b98bd5f8d4bcc5117a308cea568948ab9c1ae73f66b,True,
PostgreSQL,q7,5,2026-08-04T04:06:14.099+00:00,2026-08-04T04:06:14.156+00:00,56.35,4,6716e14755d4f5d95a6646ea58876b2b4239017cb84cf14b281ca4bdea3a394b,True,
PostgreSQL,q16,5,2026-08-04T04:06:14.156+00:00,2026-08-04T04:06:14.206+00:00,41.72,2762,9681ce56918cd7141173026d87c26c9fd87afc62c46b45a2dbc5be1ef159a9b1,True,
PostgreSQL,q9,5,2026-08-04T04:06:14.207+00:00,2026-08-04T04:06:14.341+00:00,132.01,175,ebb16612aaba53a9a6d425d973c561e5dd7a1b70c4f32ba19680835f9bb7f5f2,True,
PostgreSQL,q11,5,2026-08-04T04:06:14.341+00:00,2026-08-04T04:06:14.377+00:00,27.78,2541,3db7d53827190857328a4fdc4d52c9fa4bf0a5716ac267623c1e7ef6459a4373,True,
PostgreSQL,q15,5,2026-08-04T04:06:14.377+00:00,2026-08-04T04:06:14.402+00:00,24.21,1,2696a2b1087e0db9ee3147b7dd4aa013894d005203cbc28cee3b704d7daded4a,True,
PostgreSQL,q18,5,2026-08-04T04:06:14.402+00:00,2026-08-04T04:06:14.608+00:00,205.5,5,a453ae8127ad1700722b5a8ff363bc7b3632bb2fa0490cdc74eddcdf156ec65a,True,
PostgreSQL,q14,5,2026-08-04T04:06:14.608+00:00,2026-08-04T04:06:14.626+00:00,17.91,1,cc146f704c1fe2fd031ef46c782a668650161668ef04b4cb6850fe029f576d66,True,
PostgreSQL,q3,5,2026-08-04T04:06:14.626+00:00,2026-08-04T04:06:14.685+00:00,58.73,10,488b5292812c953c6be9763511c856b3e10b11829deb30c1bb1f505ba568402b,True,
PostgreSQL,q12,5,2026-08-04T04:06:14.686+00:00,2026-08-04T04:06:14.747+00:00,61.09,2,eff0114ecfe105cd72843038cb84bcc3fac7bf1f70ec22e5b279e9bc5f49021c,True,
MySQL,q3,1,2026-08-04T04:06:21.345+00:00,2026-08-04T04:06:21.780+00:00,432.61,10,488b5292812c953c6be9763511c856b3e10b11829deb30c1bb1f505ba568402b,True,
MySQL,q11,1,2026-08-04T04:06:21.780+00:00,2026-08-04T04:06:22.047+00:00,259.41,2541,3db7d53827190857328a4fdc4d52c9fa4bf0a5716ac267623c1e7ef6459a4373,True,
MySQL,q14,1,2026-08-04T04:06:22.047+00:00,2026-08-04T04:06:22.096+00:00,46.93,1,cc146f704c1fe2fd031ef46c782a668650161668ef04b4cb6850fe029f576d66,True,
MySQL,q20,1,2026-08-04T04:06:22.098+00:00,2026-08-04T04:06:22.157+00:00,56.7,9,103b073204ade8735df56b98bd5f8d4bcc5117a308cea568948ab9c1ae73f66b,True,
MySQL,q18,1,2026-08-04T04:06:22.157+00:00,2026-08-04T04:06:22.416+00:00,257.51,5,a453ae8127ad1700722b5a8ff363bc7b3632bb2fa0490cdc74eddcdf156ec65a,True,
MySQL,q22,1,2026-08-04T04:06:22.416+00:00,2026-08-04T04:06:22.436+00:00,18.99,7,fdfb6921ca2a1f59f2b8b250a64d637c968d0f223b7ec6c5e4560f860a53180c,True,
MySQL,q17,1,2026-08-04T04:06:22.436+00:00,2026-08-04T04:06:22.487+00:00,49.78,1,9a3d1f3f694155da1dc0635e8777f636e07f15f895916bc0328a0fdce877187f,True,
MySQL,q13,1,2026-08-04T04:06:22.487+00:00,2026-08-04T04:06:22.993+00:00,503.98,37,42bb5b9d31ec606514a576fd0407ed6d51e63e11a1e1ea05c6039d89c29e8ee2,True,
MySQL,q6,1,2026-08-04T04:06:22.993+00:00,2026-08-04T04:06:23.187+00:00,192.36,1,2cdce46c156af217b6a76401d58b94624f8493520129e4b1e90830abc0643712,True,
MySQL,q7,1,2026-08-04T04:06:23.188+00:00,2026-08-04T04:06:23.264+00:00,74.64,4,6716e14755d4f5d95a6646ea58876b2b4239017cb84cf14b281ca4bdea3a394b,True,
MySQL,q9,1,2026-08-04T04:06:23.264+00:00,2026-08-04T04:06:23.884+00:00,615.22,175,ebb16612aaba53a9a6d425d973c561e5dd7a1b70c4f32ba19680835f9bb7f5f2,True,
MySQL,q1,1,2026-08-04T04:06:23.884+00:00,2026-08-04T04:06:24.735+00:00,848.96,4,4a63e850889beb8075f235a4ed15f79e0d08baf28d73d388c6b16b0106ddefe7,True,
MySQL,q16,1,2026-08-04T04:06:24.736+00:00,2026-08-04T04:06:24.811+00:00,67.08,2762,9681ce56918cd7141173026d87c26c9fd87afc62c46b45a2dbc5be1ef159a9b1,True,
MySQL,q8,1,2026-08-04T04:06:24.811+00:00,2026-08-04T04:06:24.931+00:00,118.73,2,c60f2018a2cde9154f10ae17f3359590459867a81d2726859d9d85bad7e23aff,True,
MySQL,q21,1,2026-08-04T04:06:24.931+00:00,2026-08-04T04:06:25.652+00:00,719.18,47,86efdec346cfebe32bacff5819615897f64fddcba4af9d82f5de544798cd2962,True,
MySQL,q19,1,2026-08-04T04:06:25.652+00:00,2026-08-04T04:06:25.670+00:00,16.67,1,3e9305f88a3aef222e9d019af6a2e6f40303e9c9bf11a50d1562324a2d9f9e87,True,
MySQL,q4,1,2026-08-04T04:06:25.670+00:00,2026-08-04T04:06:25.712+00:00,39.92,5,607206b8c5dc00a59ce05f563a151cd1cf956663ca50fa4d396ccb61b6a3503c,True,
MySQL,q12,1,2026-08-04T04:06:25.712+00:00,2026-08-04T04:06:25.995+00:00,281.61,2,eff0114ecfe105cd72843038cb84bcc3fac7bf1f70ec22e5b279e9bc5f49021c,True,
MySQL,q15,1,2026-08-04T04:06:25.996+00:00,2026-08-04T04:06:26.129+00:00,131.47,1,2696a2b1087e0db9ee3147b7dd4aa013894d005203cbc28cee3b704d7daded4a,True,
MySQL,q5,1,2026-08-04T04:06:26.130+00:00,2026-08-04T04:06:26.226+00:00,94.31,5,92e68b5940711975eadfef9cebcb6626c1b529a23731481d64f34508cc256489,True,
MySQL,q10,1,2026-08-04T04:06:26.226+00:00,2026-08-04T04:06:26.296+00:00,69.01,20,77da45dd0218922612cd92c6f16e238b4184b43e42c5a0d1a3c37503d4954092,True,
MySQL,q2,1,2026-08-04T04:06:26.297+00:00,2026-08-04T04:06:26.314+00:00,14.88,44,d7c945bcad8db1ca27d3ba6d14645d189d8cbf2e2ceac247d95e4cdc8f5ed661,True,
MySQL,q11,2,2026-08-04T04:06:26.314+00:00,2026-08-04T04:06:26.530+00:00,208.47,2541,3db7d53827190857328a4fdc4d52c9fa4bf0a5716ac267623c1e7ef6459a4373,True,
MySQL,q9,2,2026-08-04T04:06:26.530+00:00,2026-08-04T04:06:27.369+00:00,833.8,175,ebb16612aaba53a9a6d425d973c561e5dd7a1b70c4f32ba19680835f9bb7f5f2,True,
MySQL,q20,2,2026-08-04T04:06:27.369+00:00,2026-08-04T04:06:27.502+00:00,129.31,9,103b073204ade8735df56b98bd5f8d4bcc5117a308cea568948ab9c1ae73f66b,True,
MySQL,q21,2,2026-08-04T04:06:27.503+00:00,2026-08-04T04:06:28.344+00:00,838.24,47,86efdec346cfebe32bacff5819615897f64fddcba4af9d82f5de544798cd2962,True,
MySQL,q16,2,2026-08-04T04:06:28.344+00:00,2026-08-04T04:06:28.388+00:00,34.76,2762,9681ce56918cd7141173026d87c26c9fd87afc62c46b45a2dbc5be1ef159a9b1,True,
MySQL,q15,2,2026-08-04T04:06:28.389+00:00,2026-08-04T04:06:28.535+00:00,144.6,1,2696a2b1087e0db9ee3147b7dd4aa013894d005203cbc28cee3b704d7daded4a,True,
MySQL,q7,2,2026-08-04T04:06:28.535+00:00,2026-08-04T04:06:28.615+00:00,79.13,4,6716e14755d4f5d95a6646ea58876b2b4239017cb84cf14b281ca4bdea3a394b,True,
MySQL,q3,2,2026-08-04T04:06:28.615+00:00,2026-08-04T04:06:28.766+00:00,148.56,10,488b5292812c953c6be9763511c856b3e10b11829deb30c1bb1f505ba568402b,True,
MySQL,q12,2,2026-08-04T04:06:28.766+00:00,2026-08-04T04:06:29.048+00:00,280.39,2,eff0114ecfe105cd72843038cb84bcc3fac7bf1f70ec22e5b279e9bc5f49021c,True,
MySQL,q22,2,2026-08-04T04:06:29.048+00:00,2026-08-04T04:06:29.067+00:00,16.76,7,fdfb6921ca2a1f59f2b8b250a64d637c968d0f223b7ec6c5e4560f860a53180c,True,
MySQL,q10,2,2026-08-04T04:06:29.067+00:00,2026-08-04T04:06:29.139+00:00,70.77,20,77da45dd0218922612cd92c6f16e238b4184b43e42c5a0d1a3c37503d4954092,True,
MySQL,q2,2,2026-08-04T04:06:29.140+00:00,2026-08-04T04:06:29.154+00:00,13.2,44,d7c945bcad8db1ca27d3ba6d14645d189d8cbf2e2ceac247d95e4cdc8f5ed661,True,
MySQL,q19,2,2026-08-04T04:06:29.154+00:00,2026-08-04T04:06:29.188+00:00,31.95,1,3e9305f88a3aef222e9d019af6a2e6f40303e9c9bf11a50d1562324a2d9f9e87,True,
MySQL,q1,2,2026-08-04T04:06:29.188+00:00,2026-08-04T04:06:30.042+00:00,851.59,4,4a63e850889beb8075f235a4ed15f79e0d08baf28d73d388c6b16b0106ddefe7,True,
MySQL,q5,2,2026-08-04T04:06:30.042+00:00,2026-08-04T04:06:30.133+00:00,89.08,5,92e68b5940711975eadfef9cebcb6626c1b529a23731481d64f34508cc256489,True,
MySQL,q8,2,2026-08-04T04:06:30.133+00:00,2026-08-04T04:06:30.191+00:00,56.85,2,c60f2018a2cde9154f10ae17f3359590459867a81d2726859d9d85bad7e23aff,True,
MySQL,q13,2,2026-08-04T04:06:30.191+00:00,2026-08-04T04:06:30.493+00:00,299.83,37,42bb5b9d31ec606514a576fd0407ed6d51e63e11a1e1ea05c6039d89c29e8ee2,True,
MySQL,q6,2,2026-08-04T04:06:30.494+00:00,2026-08-04T04:06:30.685+00:00,189.45,1,2cdce46c156af217b6a76401d58b94624f8493520129e4b1e90830abc0643712,True,
MySQL,q4,2,2026-08-04T04:06:30.686+00:00,2026-08-04T04:06:30.715+00:00,28.67,5,607206b8c5dc00a59ce05f563a151cd1cf956663ca50fa4d396ccb61b6a3503c,True,
MySQL,q18,2,2026-08-04T04:06:30.716+00:00,2026-08-04T04:06:30.946+00:00,229.67,5,a453ae8127ad1700722b5a8ff363bc7b3632bb2fa0490cdc74eddcdf156ec65a,True,
MySQL,q17,2,2026-08-04T04:06:30.946+00:00,2026-08-04T04:06:31.027+00:00,79.16,1,9a3d1f3f694155da1dc0635e8777f636e07f15f895916bc0328a0fdce877187f,True,
MySQL,q14,2,2026-08-04T04:06:31.027+00:00,2026-08-04T04:06:31.125+00:00,96.08,1,cc146f704c1fe2fd031ef46c782a668650161668ef04b4cb6850fe029f576d66,True,
MySQL,q18,3,2026-08-04T04:06:31.125+00:00,2026-08-04T04:06:31.358+00:00,231.2,5,a453ae8127ad1700722b5a8ff363bc7b3632bb2fa0490cdc74eddcdf156ec65a,True,
MySQL,q19,3,2026-08-04T04:06:31.358+00:00,2026-08-04T04:06:31.394+00:00,32.56,1,3e9305f88a3aef222e9d019af6a2e6f40303e9c9bf11a50d1562324a2d9f9e87,True,
MySQL,q4,3,2026-08-04T04:06:31.394+00:00,2026-08-04T04:06:31.425+00:00,29.12,5,607206b8c5dc00a59ce05f563a151cd1cf956663ca50fa4d396ccb61b6a3503c,True,
MySQL,q13,3,2026-08-04T04:06:31.425+00:00,2026-08-04T04:06:31.721+00:00,290.52,37,42bb5b9d31ec606514a576fd0407ed6d51e63e11a1e1ea05c6039d89c29e8ee2,True,
MySQL,q12,3,2026-08-04T04:06:31.721+00:00,2026-08-04T04:06:31.996+00:00,273.41,2,eff0114ecfe105cd72843038cb84bcc3fac7bf1f70ec22e5b279e9bc5f49021c,True,
MySQL,q6,3,2026-08-04T04:06:31.997+00:00,2026-08-04T04:06:32.186+00:00,187.72,1,2cdce46c156af217b6a76401d58b94624f8493520129e4b1e90830abc0643712,True,
MySQL,q7,3,2026-08-04T04:06:32.186+00:00,2026-08-04T04:06:32.305+00:00,115.9,4,6716e14755d4f5d95a6646ea58876b2b4239017cb84cf14b281ca4bdea3a394b,True,
MySQL,q17,3,2026-08-04T04:06:32.305+00:00,2026-08-04T04:06:32.344+00:00,35.85,1,9a3d1f3f694155da1dc0635e8777f636e07f15f895916bc0328a0fdce877187f,True,
MySQL,q20,3,2026-08-04T04:06:32.344+00:00,2026-08-04T04:06:32.411+00:00,65.41,9,103b073204ade8735df56b98bd5f8d4bcc5117a308cea568948ab9c1ae73f66b,True,
MySQL,q5,3,2026-08-04T04:06:32.411+00:00,2026-08-04T04:06:32.648+00:00,235.3,5,92e68b5940711975eadfef9cebcb6626c1b529a23731481d64f34508cc256489,True,
MySQL,q21,3,2026-08-04T04:06:32.648+00:00,2026-08-04T04:06:33.294+00:00,643.95,47,86efdec346cfebe32bacff5819615897f64fddcba4af9d82f5de544798cd2962,True,
MySQL,q15,3,2026-08-04T04:06:33.294+00:00,2026-08-04T04:06:33.473+00:00,177.39,1,2696a2b1087e0db9ee3147b7dd4aa013894d005203cbc28cee3b704d7daded4a,True,
MySQL,q8,3,2026-08-04T04:06:33.474+00:00,2026-08-04T04:06:33.551+00:00,75.81,2,c60f2018a2cde9154f10ae17f3359590459867a81d2726859d9d85bad7e23aff,True,
MySQL,q2,3,2026-08-04T04:06:33.552+00:00,2026-08-04T04:06:33.575+00:00,21.64,44,d7c945bcad8db1ca27d3ba6d14645d189d8cbf2e2ceac247d95e4cdc8f5ed661,True,
MySQL,q1,3,2026-08-04T04:06:33.575+00:00,2026-08-04T04:06:34.423+00:00,846.46,4,4a63e850889beb8075f235a4ed15f79e0d08baf28d73d388c6b16b0106ddefe7,True,
MySQL,q11,3,2026-08-04T04:06:34.423+00:00,2026-08-04T04:06:34.665+00:00,228.75,2541,3db7d53827190857328a4fdc4d52c9fa4bf0a5716ac267623c1e7ef6459a4373,True,
MySQL,q10,3,2026-08-04T04:06:34.665+00:00,2026-08-04T04:06:34.790+00:00,123.12,20,77da45dd0218922612cd92c6f16e238b4184b43e42c5a0d1a3c37503d4954092,True,
MySQL,q3,3,2026-08-04T04:06:34.791+00:00,2026-08-04T04:06:35.025+00:00,232.78,10,488b5292812c953c6be9763511c856b3e10b11829deb30c1bb1f505ba568402b,True,
MySQL,q22,3,2026-08-04T04:06:35.025+00:00,2026-08-04T04:06:35.043+00:00,16.74,7,fdfb6921ca2a1f59f2b8b250a64d637c968d0f223b7ec6c5e4560f860a53180c,True,
MySQL,q16,3,2026-08-04T04:06:35.043+00:00,2026-08-04T04:06:35.088+00:00,36.56,2762,9681ce56918cd7141173026d87c26c9fd87afc62c46b45a2dbc5be1ef159a9b1,True,
MySQL,q14,3,2026-08-04T04:06:35.088+00:00,2026-08-04T04:06:35.195+00:00,106.36,1,cc146f704c1fe2fd031ef46c782a668650161668ef04b4cb6850fe029f576d66,True,
MySQL,q9,3,2026-08-04T04:06:35.195+00:00,2026-08-04T04:06:36.420+00:00,1223.27,175,ebb16612aaba53a9a6d425d973c561e5dd7a1b70c4f32ba19680835f9bb7f5f2,True,
MySQL,q14,4,2026-08-04T04:06:36.421+00:00,2026-08-04T04:06:36.508+00:00,86.13,1,cc146f704c1fe2fd031ef46c782a668650161668ef04b4cb6850fe029f576d66,True,
MySQL,q16,4,2026-08-04T04:06:36.508+00:00,2026-08-04T04:06:36.550+00:00,34.45,2762,9681ce56918cd7141173026d87c26c9fd87afc62c46b45a2dbc5be1ef159a9b1,True,
MySQL,q4,4,2026-08-04T04:06:36.550+00:00,2026-08-04T04:06:36.707+00:00,154.01,5,607206b8c5dc00a59ce05f563a151cd1cf956663ca50fa4d396ccb61b6a3503c,True,
MySQL,q22,4,2026-08-04T04:06:36.707+00:00,2026-08-04T04:06:36.773+00:00,63.85,7,fdfb6921ca2a1f59f2b8b250a64d637c968d0f223b7ec6c5e4560f860a53180c,True,
MySQL,q15,4,2026-08-04T04:06:36.773+00:00,2026-08-04T04:06:36.943+00:00,168.38,1,2696a2b1087e0db9ee3147b7dd4aa013894d005203cbc28cee3b704d7daded4a,True,
MySQL,q18,4,2026-08-04T04:06:36.943+00:00,2026-08-04T04:06:37.257+00:00,312.11,5,a453ae8127ad1700722b5a8ff363bc7b3632bb2fa0490cdc74eddcdf156ec65a,True,
MySQL,q7,4,2026-08-04T04:06:37.257+00:00,2026-08-04T04:06:37.348+00:00,89.31,4,6716e14755d4f5d95a6646ea58876b2b4239017cb84cf14b281ca4bdea3a394b,True,
MySQL,q11,4,2026-08-04T04:06:37.348+00:00,2026-08-04T04:06:37.579+00:00,224.49,2541,3db7d53827190857328a4fdc4d52c9fa4bf0a5716ac267623c1e7ef6459a4373,True,
MySQL,q6,4,2026-08-04T04:06:37.580+00:00,2026-08-04T04:06:37.801+00:00,220.07,1,2cdce46c156af217b6a76401d58b94624f8493520129e4b1e90830abc0643712,True,
MySQL,q20,4,2026-08-04T04:06:37.801+00:00,2026-08-04T04:06:37.841+00:00,38.63,9,103b073204ade8735df56b98bd5f8d4bcc5117a308cea568948ab9c1ae73f66b,True,
MySQL,q12,4,2026-08-04T04:06:37.842+00:00,2026-08-04T04:06:38.149+00:00,306.01,2,eff0114ecfe105cd72843038cb84bcc3fac7bf1f70ec22e5b279e9bc5f49021c,True,
MySQL,q1,4,2026-08-04T04:06:38.149+00:00,2026-08-04T04:06:39.008+00:00,857.78,4,4a63e850889beb8075f235a4ed15f79e0d08baf28d73d388c6b16b0106ddefe7,True,
MySQL,q21,4,2026-08-04T04:06:39.008+00:00,2026-08-04T04:06:39.717+00:00,707.49,47,86efdec346cfebe32bacff5819615897f64fddcba4af9d82f5de544798cd2962,True,
MySQL,q9,4,2026-08-04T04:06:39.717+00:00,2026-08-04T04:06:40.238+00:00,517.46,175,ebb16612aaba53a9a6d425d973c561e5dd7a1b70c4f32ba19680835f9bb7f5f2,True,
MySQL,q10,4,2026-08-04T04:06:40.239+00:00,2026-08-04T04:06:40.331+00:00,89.64,20,77da45dd0218922612cd92c6f16e238b4184b43e42c5a0d1a3c37503d4954092,True,
